Comp,Day,Venue,GF,GA,Team,Opponent,xGA,Poss,Attendance,Referee,SoT,xG.1,Saves,CS,CPA,CrdY,CrdR,Fls,Off.1,Crs.1,PKwon,PKcon,O_FK,O_CS,O_Cmp.4,O_Ast,O_Dead,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Off,O_CPA,O_CrdY,O_CrdR,O_Fls,FTR,weight
3,4,1,1,4,76,137,2.6,71.0,21631.565891152528,169,3.0,1.4,4.0,0.0,5.0,2.0,0.0,10.0,5.0,30.0,0.0,1.0,0.0,0.0,180.0,2.0,56.0,1.0,1.0,15.0,20.0,3.0,1.0,2.0,0.0,1.0,8.0,3.0,0.0,15.0,0.0,0.22242535039609998
3,4,0,4,3,76,141,1.1,66.0,21631.565891152528,172,8.0,3.6,2.0,0.0,4.0,3.0,0.0,13.0,2.0,26.0,1.0,0.0,0.0,0.0,229.0,3.0,52.0,1.0,8.0,13.0,21.0,1.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,19.0,0.0,0.22337821297429622
3,0,1,4,1,76,318,1.4,66.0,21631.565891152528,92,9.0,3.1,4.0,0.0,8.0,0.0,1.0,6.0,2.0,36.0,0.0,0.0,1.0,0.0,291.0,1.0,48.0,3.0,5.0,12.0,23.0,6.0,4.0,2.0,0.0,2.0,3.0,1.0,0.0,6.0,2.0,0.22516964836520667
3,0,0,5,0,76,149,0.4,61.0,21631.565891152528,161,9.0,3.1,2.0,1.0,8.0,3.0,0.0,11.0,3.0,26.0,0.0,0.0,0.0,0.0,307.0,0.0,43.0,1.0,1.0,14.0,12.0,3.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,12.0,0.0,0.22614622057001244
4,3,1,2,1,76,106,1.5,64.0,8196.0,133,4.0,3.2,5.0,0.0,5.0,1.0,0.0,15.0,5.0,29.0,0.0,0.0,0.0,0.0,273.0,1.0,46.0,2.0,5.0,17.0,10.0,4.0,3.0,0.0,0.0,2.0,9.0,3.0,0.0,11.0,2.0,0.22656734947237742
3,0,1,2,1,76,150,0.5,62.0,21631.565891152528,160,3.0,1.1,1.0,0.0,4.0,2.0,0.0,13.0,1.0,12.0,0.0,0.0,0.0,0.0,298.0,1.0,56.0,0.0,1.0,21.0,24.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,12.0,2.0,0.2271313005600498
4,3,1,6,2,76,73,1.8,59.0,21631.565891152528,29,8.0,2.9,8.0,0.0,7.0,2.0,0.0,13.0,2.0,15.0,1.0,0.0,1.0,0.0,293.0,1.0,49.0,3.0,3.0,22.0,9.0,10.0,6.0,4.0,0.0,7.0,6.0,2.0,0.0,11.0,2.0,0.22755610972568577
3,0,1,3,2,76,145,2.5,49.0,21631.565891152528,162,7.0,1.2,3.0,0.0,3.0,2.0,0.0,7.0,4.0,23.0,0.0,0.0,0.0,0.0,447.0,2.0,50.0,4.0,6.0,15.0,24.0,4.0,3.0,0.0,0.0,4.0,8.0,2.0,0.0,15.0,2.0,0.22812500000000002
3,0,0,1,1,76,136,1.7,70.0,21631.565891152528,163,2.0,1.7,2.0,0.0,3.0,1.0,0.0,10.0,2.0,36.0,0.0,0.0,0.0,0.0,210.0,1.0,48.0,0.0,2.0,11.0,14.0,3.0,1.0,2.0,0.0,3.0,6.0,3.0,0.0,10.0,1.0,0.23013871374527112
4,2,0,3,1,76,73,3.3,59.0,21631.565891152528,48,5.0,1.3,10.0,0.0,6.0,3.0,1.0,14.0,1.0,16.0,0.0,0.0,2.0,0.0,345.0,1.0,43.0,1.0,2.0,14.0,18.0,5.0,1.0,2.0,0.0,1.0,6.0,2.0,0.0,18.0,0.0,0.23072060682680154
3,0,1,3,1,76,151,1.2,57.0,21631.565891152528,159,6.0,0.9,3.0,0.0,8.0,0.0,0.0,13.0,2.0,21.0,0.0,0.0,1.0,0.0,352.0,1.0,44.0,0.0,4.0,13.0,15.0,4.0,1.0,3.0,0.0,7.0,5.0,0.0,0.0,11.0,2.0,0.23115896136795439
3,0,0,3,3,76,144,1.5,61.0,21631.565891152528,92,5.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,26.0,0.0,0.0,0.0,0.0,327.0,3.0,47.0,2.0,6.0,8.0,29.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,8.0,1.0,0.23218829516539438
4,2,0,2,0,76,106,0.4,69.0,21631.565891152528,130,7.0,1.7,3.0,1.0,13.0,2.0,0.0,14.0,1.0,37.0,0.0,0.0,1.0,0.0,238.0,0.0,43.0,0.0,2.0,7.0,9.0,2.0,1.0,1.0,0.0,9.0,4.0,1.0,0.0,10.0,0.0,0.23278061224489796
3,0,1,1,1,76,299,1.3,67.0,21631.565891152528,155,5.0,1.1,4.0,0.0,4.0,2.0,0.0,8.0,0.0,25.0,0.0,0.0,0.0,0.0,231.0,1.0,40.0,2.0,1.0,13.0,18.0,4.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,17.0,1.0,0.23322683706070288
3,2,0,2,1,76,140,1.0,59.0,21631.565891152528,157,2.0,1.8,5.0,0.0,8.0,3.0,0.0,14.0,0.0,19.0,0.0,0.0,1.0,0.0,286.0,1.0,51.0,0.0,7.0,20.0,25.0,7.0,2.0,2.0,0.0,4.0,2.0,1.0,0.0,16.0,0.0,0.2338244714926329
3,0,1,2,1,76,135,0.3,49.0,21631.565891152528,23,3.0,1.1,1.0,0.0,9.0,1.0,0.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,447.0,1.0,42.0,4.0,6.0,17.0,20.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,13.0,2.0,0.2342747111681643
3,4,0,5,2,76,138,1.3,72.0,21631.565891152528,161,10.0,4.3,5.0,0.0,14.0,2.0,0.0,11.0,1.0,28.0,1.0,0.0,1.0,0.0,217.0,2.0,44.0,1.0,3.0,6.0,20.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,9.0,0.0,0.23655217109526894
3,6,1,2,3,76,147,1.2,67.0,21631.565891152528,159,2.0,1.5,1.0,0.0,5.0,1.0,0.0,10.0,4.0,31.0,0.0,0.0,0.0,0.0,294.0,3.0,44.0,2.0,3.0,6.0,14.0,3.0,0.0,2.0,0.0,3.0,7.0,1.0,0.0,9.0,0.0,0.2373211963589077
3,4,0,2,1,76,142,0.8,59.0,21631.565891152528,158,9.0,2.7,1.0,0.0,3.0,1.0,0.0,4.0,1.0,32.0,0.0,0.0,0.0,0.0,313.0,1.0,38.0,0.0,3.0,22.0,17.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,14.0,0.0,0.23871811641595816
3,2,1,1,0,76,146,1.2,63.0,21631.565891152528,330,3.0,1.7,0.0,1.0,10.0,0.0,0.0,11.0,4.0,26.0,1.0,1.0,1.0,0.0,267.0,0.0,63.0,0.0,4.0,17.0,27.0,5.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,15.0,2.0,0.23918741808650068
3,4,1,4,0,76,139,0.9,60.0,21631.565891152528,156,13.0,3.5,3.0,1.0,8.0,1.0,0.0,9.0,1.0,28.0,0.0,0.0,0.0,0.0,299.0,0.0,50.0,0.0,5.0,13.0,14.0,3.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,5.0,2.0,0.23981603153745074
3,0,0,4,1,76,137,1.9,60.0,21631.565891152528,172,9.0,2.0,4.0,0.0,10.0,1.0,0.0,11.0,5.0,29.0,0.0,0.0,0.0,0.0,332.0,1.0,39.0,0.0,1.0,20.0,10.0,4.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,0.24076517150395776
3,6,1,1,0,76,141,1.3,61.0,21631.565891152528,279,5.0,2.1,7.0,1.0,6.0,1.0,0.0,15.0,3.0,31.0,1.0,0.0,1.0,0.0,283.0,0.0,41.0,3.0,4.0,9.0,14.0,3.0,0.0,3.0,0.0,6.0,10.0,2.0,0.0,12.0,2.0,0.24172185430463577
3,1,0,3,3,76,318,1.4,64.0,21631.565891152528,331,11.0,2.5,0.0,0.0,14.0,1.0,0.0,7.0,3.0,33.0,0.0,0.0,0.0,0.0,277.0,3.0,42.0,1.0,4.0,6.0,21.0,2.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,13.0,1.0,0.24333333333333332
3,0,1,1,2,76,149,1.4,60.0,21631.565891152528,156,6.0,2.2,3.0,0.0,10.0,0.0,0.0,7.0,1.0,32.0,0.0,0.0,0.0,0.0,296.0,2.0,50.0,0.0,1.0,14.0,15.0,6.0,1.0,1.0,0.0,1.0,7.0,2.0,0.0,12.0,0.0,0.24414715719063546
4,3,1,4,1,76,319,0.9,56.0,21631.565891152528,48,7.0,1.9,4.0,0.0,6.0,2.0,0.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,419.0,0.0,44.0,0.0,3.0,15.0,14.0,7.0,3.0,4.0,0.0,4.0,8.0,5.0,0.0,13.0,2.0,0.24463806970509386
3,0,0,5,1,76,150,1.4,55.0,21631.565891152528,167,7.0,2.3,2.0,0.0,3.0,2.0,0.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,422.0,1.0,49.0,0.0,3.0,14.0,22.0,4.0,3.0,0.0,0.0,2.0,9.0,1.0,0.0,9.0,0.0,0.2452956989247312
3,0,0,4,2,76,145,0.6,66.0,21631.565891152528,157,8.0,3.1,1.0,0.0,4.0,1.0,0.0,8.0,0.0,26.0,1.0,0.0,0.0,0.0,268.0,2.0,40.0,1.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,13.0,0.0,0.24645509790681974
3,0,1,3,1,76,136,1.0,57.0,21631.565891152528,162,6.0,3.9,3.0,0.0,5.0,0.0,0.0,9.0,7.0,28.0,0.0,0.0,0.0,0.0,439.0,1.0,56.0,0.0,7.0,13.0,21.0,3.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0,5.0,2.0,0.24762550881953868
4,2,0,2,1,76,319,1.1,58.0,21631.565891152528,133,3.0,1.9,1.0,0.0,2.0,1.0,0.0,12.0,1.0,11.0,1.0,0.0,0.0,0.0,393.0,1.0,43.0,1.0,5.0,14.0,20.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,9.0,0.0,0.24829931972789115
3,0,0,4,0,76,151,1.1,43.0,21631.565891152528,281,7.0,2.4,4.0,1.0,6.0,1.0,1.0,10.0,1.0,10.0,0.0,0.0,1.0,0.0,538.0,0.0,37.0,5.0,2.0,20.0,12.0,3.0,1.0,1.0,0.0,2.0,7.0,2.0,0.0,12.0,0.0,0.24880708929788686
3,0,1,1,0,76,144,0.6,46.0,21631.565891152528,92,5.0,0.6,2.0,1.0,2.0,2.0,0.0,9.0,5.0,11.0,0.0,0.0,0.0,0.0,477.0,0.0,54.0,0.0,5.0,22.0,22.0,8.0,4.0,3.0,0.0,6.0,6.0,3.0,0.0,13.0,2.0,0.25120440467997246
4,2,0,2,3,76,174,1.3,64.0,21631.565891152528,10,12.0,3.7,1.0,0.0,12.0,4.0,0.0,16.0,1.0,44.0,0.0,0.0,0.0,0.0,252.0,3.0,47.0,1.0,2.0,6.0,11.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,7.0,2.0,0.25189786059351277
3,0,0,1,1,76,299,1.3,59.0,21631.565891152528,58,2.0,0.8,1.0,0.0,5.0,2.0,0.0,10.0,1.0,18.0,0.0,0.0,0.0,0.0,335.0,1.0,46.0,0.0,3.0,13.0,19.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,12.0,1.0,0.2524204702627939
4,3,1,1,0,76,174,1.6,55.0,21631.565891152528,25,5.0,1.5,3.0,1.0,6.0,2.0,0.0,21.0,3.0,30.0,0.0,0.0,0.0,0.0,349.0,0.0,62.0,2.0,2.0,7.0,19.0,6.0,1.0,0.0,0.0,7.0,10.0,2.0,0.0,10.0,2.0,0.25294525294525294
3,0,1,3,2,76,140,1.4,52.0,21631.565891152528,23,8.0,1.9,1.0,0.0,6.0,1.0,0.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,406.0,2.0,52.0,0.0,4.0,16.0,25.0,6.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0,16.0,2.0,0.25364836692147325
3,3,0,2,0,76,135,0.6,60.0,21631.565891152528,163,8.0,1.7,4.0,1.0,7.0,0.0,0.0,6.0,3.0,21.0,0.0,0.0,0.0,0.0,362.0,0.0,45.0,0.0,8.0,13.0,20.0,3.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,14.0,0.0,0.2541782729805014
3,0,1,1,2,76,138,0.9,70.0,21631.565891152528,159,4.0,1.5,1.0,0.0,3.0,4.0,0.0,15.0,1.0,21.0,0.0,0.0,1.0,0.0,164.0,1.0,60.0,0.0,2.0,9.0,27.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,12.0,0.0,0.25488826815642457
3,0,0,6,0,76,147,1.1,57.0,21631.565891152528,58,6.0,3.0,3.0,1.0,8.0,0.0,1.0,3.0,3.0,16.0,0.0,0.0,1.0,0.0,411.0,0.0,42.0,2.0,5.0,15.0,16.0,3.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,9.0,0.0,0.25740479548660083
3,0,1,2,2,76,142,1.3,61.0,21631.565891152528,331,5.0,2.9,2.0,0.0,4.0,2.0,0.0,13.0,2.0,21.0,1.0,0.0,2.0,0.0,332.0,2.0,41.0,0.0,8.0,13.0,14.0,4.0,2.0,0.0,0.0,5.0,5.0,1.0,0.0,10.0,1.0,0.258681785967399
3,0,0,5,2,76,146,2.0,70.0,250.0,161,13.0,4.4,1.0,0.0,9.0,1.0,0.0,6.0,1.0,36.0,0.0,1.0,0.0,0.0,190.0,2.0,36.0,2.0,4.0,11.0,11.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,0.0,0.25997150997151
3,4,0,3,1,81,138,1.2,72.0,8500.0,162,8.0,2.8,0.0,0.0,7.0,1.0,0.0,5.0,1.0,18.0,1.0,0.0,1.0,0.0,220.0,1.0,40.0,2.0,2.0,15.0,15.0,5.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,11.0,0.0,0.22148058252427183
3,0,1,1,1,81,135,0.9,41.0,6042.0,159,2.0,0.9,3.0,0.0,3.0,3.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,487.0,1.0,45.0,0.0,3.0,20.0,21.0,4.0,3.0,1.0,0.0,6.0,4.0,1.0,0.0,16.0,1.0,0.22228989037758828
3,0,0,4,0,81,139,0.2,67.0,8500.0,331,6.0,3.9,1.0,1.0,3.0,1.0,0.0,14.0,3.0,19.0,0.0,0.0,0.0,0.0,249.0,0.0,53.0,0.0,1.0,2.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,10.0,0.0,0.22324159021406725
3,0,1,2,0,81,146,1.0,67.0,21631.565891152528,13,4.0,2.1,2.0,1.0,3.0,1.0,0.0,13.0,1.0,29.0,0.0,0.0,0.0,0.0,237.0,0.0,48.0,1.0,2.0,11.0,18.0,5.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,9.0,2.0,0.22516964836520667
4,3,0,2,0,81,152,0.6,48.0,999.0,82,6.0,1.0,3.0,1.0,7.0,4.0,0.0,18.0,1.0,10.0,0.0,0.0,1.0,0.0,429.0,0.0,55.0,0.0,5.0,20.0,25.0,2.0,0.0,1.0,0.0,4.0,5.0,3.0,0.0,15.0,0.0,0.22558714462299137
3,0,0,2,1,81,141,0.8,67.0,999.0,58,7.0,2.7,1.0,0.0,11.0,1.0,0.0,11.0,2.0,26.0,1.0,0.0,0.0,0.0,194.0,1.0,58.0,0.0,3.0,8.0,21.0,3.0,2.0,1.0,0.0,0.0,7.0,4.0,1.0,21.0,0.0,0.22614622057001244
3,0,1,0,1,81,147,0.4,51.0,21631.565891152528,92,3.0,0.8,2.0,0.0,4.0,4.0,0.0,17.0,2.0,15.0,0.0,0.0,0.0,1.0,425.0,1.0,54.0,1.0,6.0,12.0,20.0,2.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,13.0,0.0,0.2271313005600498
4,2,0,2,1,81,174,1.3,49.0,21631.565891152528,4,4.0,1.9,0.0,0.0,3.0,2.0,0.0,20.0,2.0,14.0,0.0,1.0,0.0,0.0,429.0,1.0,50.0,1.0,6.0,18.0,19.0,3.0,2.0,1.0,0.0,7.0,3.0,5.0,2.0,20.0,0.0,0.22769806612601373
3,0,0,3,0,81,142,0.6,55.0,21631.565891152528,23,6.0,2.2,3.0,1.0,2.0,2.0,0.0,14.0,1.0,14.0,1.0,0.0,1.0,0.0,341.0,0.0,54.0,0.0,2.0,20.0,28.0,4.0,4.0,0.0,0.0,2.0,3.0,3.0,0.0,14.0,0.0,0.22812500000000002
3,0,1,1,1,81,149,1.0,62.0,21631.565891152528,166,2.0,0.8,2.0,0.0,2.0,2.0,0.0,12.0,3.0,19.0,0.0,0.0,0.0,0.0,254.0,1.0,49.0,1.0,1.0,15.0,20.0,5.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,18.0,1.0,0.23013871374527112
4,3,1,0,1,81,174,1.1,62.0,21631.565891152528,29,3.0,1.4,2.0,0.0,3.0,1.0,0.0,19.0,1.0,24.0,0.0,1.0,1.0,1.0,316.0,0.0,54.0,1.0,1.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,15.0,0.0,0.23057485786481366
3,0,0,2,1,81,318,1.6,58.0,21631.565891152528,170,5.0,2.5,2.0,0.0,3.0,2.0,0.0,14.0,3.0,14.0,1.0,0.0,0.0,0.0,311.0,0.0,52.0,0.0,3.0,17.0,22.0,7.0,2.0,5.0,0.0,1.0,2.0,2.0,0.0,15.0,0.0,0.23115896136795439
4,2,1,4,3,81,152,0.6,54.0,21631.565891152528,135,7.0,2.1,1.0,0.0,5.0,2.0,0.0,16.0,1.0,16.0,0.0,0.0,1.0,0.0,334.0,2.0,55.0,0.0,1.0,14.0,22.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,10.0,2.0,0.23174603174603176
3,0,0,2,0,81,136,0.6,55.0,21631.565891152528,166,6.0,2.4,2.0,1.0,5.0,3.0,0.0,17.0,2.0,9.0,1.0,0.0,0.0,0.0,410.0,0.0,57.0,0.0,7.0,20.0,24.0,6.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,0.23322683706070288
3,2,1,1,0,81,137,0.6,55.0,21631.565891152528,281,3.0,0.5,2.0,1.0,3.0,0.0,0.0,14.0,3.0,14.0,0.0,0.0,0.0,0.0,353.0,0.0,43.0,0.0,9.0,16.0,17.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,16.0,2.0,0.2338244714926329
3,0,0,0,0,81,150,0.4,64.0,21631.565891152528,13,6.0,2.1,1.0,1.0,4.0,1.0,0.0,11.0,4.0,27.0,0.0,0.0,0.0,1.0,299.0,0.0,47.0,0.0,3.0,5.0,18.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,0.2342747111681643
3,0,1,1,0,81,151,0.9,55.0,21631.565891152528,158,7.0,2.8,1.0,1.0,3.0,1.0,0.0,10.0,3.0,25.0,1.0,0.0,0.0,0.0,379.0,0.0,57.0,0.0,2.0,15.0,24.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,10.0,2.0,0.23639896373056998
3,0,0,1,3,81,145,2.2,54.0,21631.565891152528,92,4.0,1.7,3.0,0.0,2.0,0.0,0.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,397.0,3.0,48.0,2.0,4.0,8.0,25.0,3.0,1.0,1.0,0.0,2.0,5.0,2.0,0.0,12.0,2.0,0.23747560182173066
3,0,1,2,2,81,140,0.8,52.0,21631.565891152528,58,8.0,2.4,0.0,0.0,3.0,3.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,353.0,2.0,47.0,1.0,1.0,17.0,23.0,6.0,3.0,3.0,0.0,2.0,3.0,4.0,0.0,16.0,1.0,0.238562091503268
3,2,0,1,0,81,299,0.2,67.0,21631.565891152528,161,5.0,1.6,1.0,1.0,2.0,1.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,319.0,0.0,42.0,0.0,0.0,6.0,20.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,0.0,0.23918741808650068
3,0,1,2,3,81,138,1.8,68.0,21631.565891152528,158,5.0,1.5,1.0,0.0,5.0,4.0,0.0,16.0,0.0,23.0,0.0,0.0,0.0,0.0,182.0,2.0,47.0,0.0,1.0,14.0,19.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,13.0,0.0,0.2396585686145765
3,0,0,1,0,81,135,0.7,46.0,21631.565891152528,159,2.0,1.4,3.0,1.0,8.0,2.0,0.0,11.0,4.0,15.0,0.0,0.0,0.0,0.0,432.0,0.0,50.0,0.0,5.0,18.0,19.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,0.0,15.0,0.0,0.24076517150395776
3,0,1,3,0,81,139,0.2,63.0,21631.565891152528,167,10.0,2.2,1.0,1.0,10.0,1.0,0.0,16.0,3.0,24.0,0.0,0.0,0.0,0.0,253.0,0.0,51.0,0.0,2.0,5.0,18.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,14.0,2.0,0.24188204108681244
3,6,0,2,1,81,146,1.0,60.0,21631.565891152528,23,5.0,2.1,1.0,0.0,5.0,3.0,0.0,23.0,4.0,11.0,1.0,1.0,0.0,0.0,275.0,0.0,56.0,0.0,1.0,14.0,14.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,15.0,0.0,0.2428476380572189
3,4,1,3,0,81,141,0.8,52.0,21631.565891152528,171,6.0,0.9,4.0,1.0,6.0,1.0,0.0,8.0,1.0,11.0,0.0,0.0,0.0,0.0,368.0,0.0,49.0,1.0,2.0,12.0,24.0,3.0,2.0,0.0,0.0,6.0,4.0,1.0,0.0,10.0,2.0,0.24431057563587685
3,0,0,3,2,81,147,1.4,66.0,21631.565891152528,162,9.0,1.6,0.0,0.0,8.0,2.0,0.0,20.0,5.0,31.0,0.0,1.0,0.0,0.0,239.0,1.0,67.0,0.0,1.0,8.0,24.0,4.0,2.0,2.0,0.0,1.0,5.0,2.0,0.0,15.0,0.0,0.2452956989247312
3,0,1,3,0,81,142,0.2,57.0,21631.565891152528,163,7.0,1.5,1.0,1.0,4.0,1.0,0.0,13.0,1.0,11.0,0.0,0.0,1.0,0.0,315.0,0.0,54.0,0.0,2.0,15.0,25.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,2.0,0.24645509790681974
3,4,0,1,1,81,149,1.1,57.0,21631.565891152528,23,8.0,1.5,1.0,0.0,8.0,2.0,0.0,14.0,4.0,18.0,0.0,0.0,0.0,0.0,291.0,1.0,49.0,0.0,1.0,15.0,21.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,21.0,1.0,0.2477936184657162
3,6,1,1,0,81,318,0.3,81.0,21631.565891152528,160,8.0,2.2,0.0,1.0,5.0,1.0,0.0,12.0,3.0,17.0,0.0,0.0,0.0,0.0,123.0,0.0,43.0,0.0,1.0,12.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,2.0,0.24863760217983652
3,0,1,4,1,81,136,1.7,63.0,21631.565891152528,331,4.0,1.5,1.0,0.0,3.0,0.0,0.0,10.0,5.0,7.0,0.0,1.0,1.0,0.0,303.0,0.0,40.0,0.0,5.0,9.0,17.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,2.0,0.2524204702627939
3,6,0,0,0,81,137,0.3,63.0,21631.565891152528,162,2.0,1.4,0.0,1.0,6.0,0.0,0.0,14.0,5.0,26.0,0.0,0.0,0.0,1.0,337.0,0.0,47.0,0.0,4.0,14.0,15.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,13.0,1.0,0.2534722222222222
3,3,1,1,2,81,150,0.5,71.0,21631.565891152528,160,6.0,2.4,1.0,0.0,3.0,3.0,0.0,16.0,0.0,25.0,0.0,0.0,0.0,0.0,184.0,2.0,48.0,0.0,1.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.2541782729805014
3,4,0,2,0,81,151,0.1,66.0,21631.565891152528,85,10.0,3.6,0.0,1.0,7.0,2.0,0.0,19.0,2.0,34.0,1.0,0.0,0.0,0.0,289.0,0.0,58.0,0.0,2.0,3.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.2550663871418588
3,0,1,2,3,81,145,1.7,56.0,21631.565891152528,92,8.0,1.5,1.0,0.0,5.0,1.0,0.0,13.0,1.0,25.0,0.0,0.0,0.0,0.0,354.0,3.0,47.0,0.0,3.0,17.0,18.0,7.0,0.0,5.0,0.0,4.0,6.0,1.0,0.0,8.0,0.0,0.25740479548660083
3,4,0,2,2,81,140,1.2,64.0,21631.565891152528,23,3.0,2.1,3.0,0.0,4.0,3.0,0.0,13.0,0.0,25.0,1.0,0.0,1.0,0.0,215.0,2.0,50.0,0.0,0.0,9.0,23.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,15.0,1.0,0.25886524822695034
3,0,1,1,2,81,299,1.1,61.0,2000.0,163,8.0,2.6,2.0,0.0,8.0,1.0,0.0,11.0,5.0,17.0,0.0,0.0,0.0,0.0,271.0,2.0,59.0,0.0,1.0,18.0,27.0,7.0,3.0,4.0,0.0,3.0,1.0,2.0,0.0,15.0,0.0,0.25997150997151
3,0,0,3,0,79,147,0.6,48.0,9300.0,13,3.0,1.8,2.0,1.0,1.0,1.0,0.0,10.0,2.0,10.0,1.0,0.0,0.0,0.0,536.0,0.0,43.0,0.0,5.0,12.0,18.0,3.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,9.0,0.0,0.22134627046694966
3,0,1,0,2,79,146,1.2,79.0,6000.0,167,6.0,1.8,2.0,0.0,6.0,4.0,0.0,8.0,0.0,39.0,0.0,0.0,0.0,1.0,150.0,2.0,34.0,1.0,1.0,7.0,11.0,3.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,7.0,0.0,0.22228989037758828
3,0,0,4,0,79,142,0.5,66.0,11500.0,163,7.0,2.5,2.0,1.0,8.0,1.0,0.0,8.0,1.0,11.0,0.0,0.0,1.0,0.0,332.0,0.0,39.0,0.0,4.0,12.0,15.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.22324159021406725
3,0,1,1,0,79,137,1.2,55.0,6030.0,156,4.0,2.0,3.0,1.0,3.0,1.0,0.0,11.0,3.0,11.0,0.0,0.0,0.0,0.0,391.0,0.0,43.0,2.0,13.0,15.0,17.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,13.0,2.0,0.22516964836520667
4,3,1,1,3,79,319,1.7,64.0,1000.0,28,7.0,1.3,2.0,0.0,5.0,1.0,0.0,8.0,0.0,21.0,0.0,0.0,0.0,0.0,314.0,2.0,38.0,5.0,2.0,16.0,13.0,7.0,5.0,2.0,0.0,4.0,2.0,2.0,0.0,6.0,0.0,0.22558714462299137
3,0,0,3,0,79,139,0.2,74.0,300.0,23,7.0,1.4,0.0,1.0,11.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,214.0,0.0,43.0,0.0,2.0,2.0,26.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,14.0,0.0,0.22614622057001244
